City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Ship Date,Ship Mode
Seattle,United States,DB-13060,Dave Brooks,3/1/2018,CA-2018-104269,98115,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,3/6/2018,Second Class
Edmond,United States,NP-18670,Nora Paige,11/20/2020,CA-2020-114104,73034,OFF-LA-10002475,Avery 519,11/24/2020,Standard Class
Edmond,United States,NP-18670,Nora Paige,11/20/2020,CA-2020-114104,73034,TEC-PH-10004536,Avaya 5420 Digital phone,11/24/2020,Standard Class
Los Angeles,United States,TT-21070,Ted Trevino,5/11/2020,CA-2020-162733,90045,OFF-PA-10002751,Xerox 1920,5/12/2020,First Class
Philadelphia,United States,EM-13960,Eric Murdock,12/28/2019,CA-2019-119697,19134,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,12/31/2019,Second Class
Carlsbad,United States,RD-19900,Ruben Dartt,11/16/2020,CA-2020-154508,88220,OFF-EN-10001990,Staple envelope,11/20/2020,Standard Class
Seattle,United States,MJ-17740,Max Jones,11/7/2020,CA-2020-113817,98115,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,11/11/2020,Standard Class
San Antonio,United States,BM-11140,Becky Martin,9/8/2018,CA-2018-139892,78207,OFF-AR-10004441,BIC Brite Liner Highlighters,9/12/2018,Standard Class
San Antonio,United States,BM-11140,Becky Martin,9/8/2018,CA-2018-139892,78207,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,9/12/2018,Standard Class
San Antonio,United States,BM-11140,Becky Martin,9/8/2018,CA-2018-139892,78207,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,9/12/2018,Standard Class
San Antonio,United States,BM-11140,Becky Martin,9/8/2018,CA-2018-139892,78207,FUR-CH-10004287,SAFCO Arco Folding Chair,9/12/2018,Standard Class
San Antonio,United States,BM-11140,Becky Martin,9/8/2018,CA-2018-139892,78207,OFF-AR-10002656,Sanford Liquid Accent Highlighters,9/12/2018,Standard Class
San Antonio,United States,BM-11140,Becky Martin,9/8/2018,CA-2018-139892,78207,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,9/12/2018,Standard Class
San Antonio,United States,BM-11140,Becky Martin,9/8/2018,CA-2018-139892,78207,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,9/12/2018,Standard Class
Los Angeles,United States,CS-12130,Chad Sievert,8/5/2018,CA-2018-118962,90004,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",8/9/2018,Standard Class
Los Angeles,United States,CS-12130,Chad Sievert,8/5/2018,CA-2018-118962,90004,OFF-PA-10001144,Xerox 1913,8/9/2018,Standard Class
Los Angeles,United States,CS-12130,Chad Sievert,8/5/2018,CA-2018-118962,90004,FUR-CH-10003817,"Global Value Steno Chair, Gray",8/9/2018,Standard Class
Chicago,United States,JB-15400,Jennifer Braxton,9/14/2018,US-2018-100853,60623,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,9/19/2018,Standard Class
Chicago,United States,JB-15400,Jennifer Braxton,9/14/2018,US-2018-100853,60623,OFF-LA-10003148,Avery 51,9/19/2018,Standard Class
Houston,United States,SJ-20500,Shirley Jackson,4/21/2021,US-2021-152366,77036,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",4/25/2021,Second Class
Newark,United States,JE-15745,Joel Eaton,11/21/2019,US-2019-101511,43055,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",11/23/2019,Second Class
Newark,United States,JE-15745,Joel Eaton,11/21/2019,US-2019-101511,43055,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,11/23/2019,Second Class
New York City,United States,JK-15640,Jim Kriz,12/15/2019,CA-2019-137225,10009,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",12/19/2019,Standard Class
Decatur,United States,DK-13150,David Kendrick,12/5/2018,CA-2018-166191,62521,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",12/9/2018,Second Class
Decatur,United States,DK-13150,David Kendrick,12/5/2018,CA-2018-166191,62521,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,12/9/2018,Second Class
Monroe,United States,RM-19675,Robert Marley,11/19/2018,CA-2018-158274,71203,TEC-PH-10003273,AT&T TR1909W,11/24/2018,Second Class
Monroe,United States,RM-19675,Robert Marley,11/19/2018,CA-2018-158274,71203,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),11/24/2018,Second Class
Monroe,United States,RM-19675,Robert Marley,11/19/2018,CA-2018-158274,71203,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,11/24/2018,Second Class
Fairfield,United States,SK-19990,Sally Knutson,11/28/2020,CA-2020-105018,6824,OFF-BI-10001890,Avery Poly Binder Pockets,12/2/2020,Standard Class
Los Angeles,United States,FM-14290,Frank Merwin,8/26/2018,CA-2018-123260,90032,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,8/30/2018,Standard Class
Grand Prairie,United States,AM-10360,Alice McCarthy,7/16/2020,CA-2020-157000,75051,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",7/22/2020,Standard Class
Grand Prairie,United States,AM-10360,Alice McCarthy,7/16/2020,CA-2020-157000,75051,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,7/22/2020,Standard Class
New York City,United States,MP-17470,Mark Packer,10/12/2019,CA-2019-102281,10035,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",10/14/2019,First Class
New York City,United States,MP-17470,Mark Packer,10/12/2019,CA-2019-102281,10035,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,10/14/2019,First Class
New York City,United States,MP-17470,Mark Packer,10/12/2019,CA-2019-102281,10035,OFF-PA-10000061,Xerox 205,10/14/2019,First Class
New York City,United States,MP-17470,Mark Packer,10/12/2019,CA-2019-102281,10035,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",10/14/2019,First Class
New York City,United States,MP-17470,Mark Packer,10/12/2019,CA-2019-102281,10035,OFF-AR-10003514,4009 Highlighters by Sanford,10/14/2019,First Class
Redlands,United States,MZ-17515,Mary Zewe,10/31/2019,CA-2019-131457,92374,OFF-EN-10001509,Poly String Tie Envelopes,11/6/2019,Standard Class
Hamilton,United States,CB-12025,Cassandra Brandow,3/21/2018,CA-2018-140004,45011,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",3/25/2018,Standard Class
Hamilton,United States,CB-12025,Cassandra Brandow,3/21/2018,CA-2018-140004,45011,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3/25/2018,Standard Class
Westfield,United States,VM-21685,Valerie Mitchum,11/6/2021,CA-2021-107720,7090,OFF-ST-10001414,Decoflex Hanging Personal Folder File,11/13/2021,Standard Class
Philadelphia,United States,FH-14365,Fred Hopkins,7/6/2021,US-2021-124303,19120,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",7/13/2021,Standard Class
Philadelphia,United States,FH-14365,Fred Hopkins,7/6/2021,US-2021-124303,19120,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",7/13/2021,Standard Class
Akron,United States,MB-17305,Maria Bertelson,6/24/2021,CA-2021-105074,44312,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,6/29/2021,Standard Class
Denver,United States,BS-11755,Bruce Stewart,8/3/2018,CA-2018-133690,80219,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,8/5/2018,First Class
Denver,United States,BS-11755,Bruce Stewart,8/3/2018,CA-2018-133690,80219,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",8/5/2018,First Class
Dallas,United States,LC-17140,Logan Currie,12/17/2021,US-2021-116701,75220,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,12/21/2021,Second Class
Franklin,United States,HK-14890,Heather Kirkland,6/3/2021,CA-2021-126382,37064,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",6/7/2021,Standard Class
Whittier,United States,LE-16810,Laurel Elliston,12/9/2021,CA-2021-108329,90604,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,12/14/2021,Standard Class
Saginaw,United States,JH-15985,Joseph Holt,12/1/2021,CA-2021-135860,48601,OFF-ST-10000642,"Tennsco Lockers, Gray",12/7/2021,Standard Class
Saginaw,United States,JH-15985,Joseph Holt,12/1/2021,CA-2021-135860,48601,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,12/7/2021,Standard Class
Saginaw,United States,JH-15985,Joseph Holt,12/1/2021,CA-2021-135860,48601,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",12/7/2021,Standard Class
Saginaw,United States,JH-15985,Joseph Holt,12/1/2021,CA-2021-135860,48601,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",12/7/2021,Standard Class
Saginaw,United States,JH-15985,Joseph Holt,12/1/2021,CA-2021-135860,48601,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",12/7/2021,Standard Class
Dallas,United States,MS-17980,Michael Stewart,2/9/2019,CA-2019-101007,75220,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,2/13/2019,Second Class
Medina,United States,VW-21775,Victoria Wilson,1/2/2019,CA-2019-146262,44256,OFF-LA-10004544,Avery 505,1/9/2019,Standard Class
Medina,United States,VW-21775,Victoria Wilson,1/2/2019,CA-2019-146262,44256,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1/9/2019,Standard Class
Medina,United States,VW-21775,Victoria Wilson,1/2/2019,CA-2019-146262,44256,TEC-PH-10002844,Speck Products Candyshell Flip Case,1/9/2019,Standard Class
Medina,United States,VW-21775,Victoria Wilson,1/2/2019,CA-2019-146262,44256,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,1/9/2019,Standard Class
Medina,United States,VW-21775,Victoria Wilson,1/2/2019,CA-2019-146262,44256,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1/9/2019,Standard Class
Los Angeles,United States,JH-15910,Jonathan Howell,10/28/2020,CA-2020-130162,90032,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",11/1/2020,Standard Class
Los Angeles,United States,JH-15910,Jonathan Howell,10/28/2020,CA-2020-130162,90032,TEC-PH-10002563,Adtran 1202752G1,11/1/2020,Standard Class
Dublin,United States,JB-15925,Joni Blumstein,12/24/2019,CA-2019-169397,43017,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,12/27/2019,First Class
Dublin,United States,JB-15925,Joni Blumstein,12/24/2019,CA-2019-169397,43017,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",12/27/2019,First Class
Dublin,United States,JB-15925,Joni Blumstein,12/24/2019,CA-2019-169397,43017,OFF-BI-10002852,Ibico Standard Transparent Covers,12/27/2019,First Class
Dublin,United States,JB-15925,Joni Blumstein,12/24/2019,CA-2019-169397,43017,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",12/27/2019,First Class
Dublin,United States,JB-15925,Joni Blumstein,12/24/2019,CA-2019-169397,43017,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,12/27/2019,First Class
Dublin,United States,JB-15925,Joni Blumstein,12/24/2019,CA-2019-169397,43017,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,12/27/2019,First Class
Detroit,United States,DS-13180,David Smith,8/9/2019,CA-2019-163055,48227,OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",8/16/2019,Standard Class
Detroit,United States,DS-13180,David Smith,8/9/2019,CA-2019-163055,48227,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,8/16/2019,Standard Class
Detroit,United States,DS-13180,David Smith,8/9/2019,CA-2019-163055,48227,OFF-ST-10002485,Rogers Deluxe File Chest,8/16/2019,Standard Class
Columbia,United States,VD-21670,Valerie Dominguez,2/28/2019,US-2019-145436,38401,FUR-CH-10004860,Global Low Back Tilter Chair,3/4/2019,Standard Class
Columbia,United States,VD-21670,Valerie Dominguez,2/28/2019,US-2019-145436,38401,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",3/4/2019,Standard Class
Charlotte,United States,EA-14035,Erin Ashbrook,9/13/2018,US-2018-156216,28205,OFF-BI-10001679,GBC Instant Index System for Binding Systems,9/17/2018,Standard Class
Tampa,United States,CS-12400,Christopher Schild,4/7/2021,US-2021-100930,33614,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,4/12/2021,Standard Class
Tampa,United States,CS-12400,Christopher Schild,4/7/2021,US-2021-100930,33614,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,4/12/2021,Standard Class
Tampa,United States,CS-12400,Christopher Schild,4/7/2021,US-2021-100930,33614,OFF-BI-10001679,GBC Instant Index System for Binding Systems,4/12/2021,Standard Class
Tampa,United States,CS-12400,Christopher Schild,4/7/2021,US-2021-100930,33614,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",4/12/2021,Standard Class
Tampa,United States,CS-12400,Christopher Schild,4/7/2021,US-2021-100930,33614,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,4/12/2021,Standard Class
Santa Clara,United States,DB-13120,David Bremer,11/12/2021,CA-2021-160514,95051,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),11/16/2021,Standard Class
Chicago,United States,KL-16645,Ken Lonsdale,6/4/2020,CA-2020-157749,60610,OFF-PA-10003349,Xerox 1957,6/9/2020,Second Class
Chicago,United States,KL-16645,Ken Lonsdale,6/4/2020,CA-2020-157749,60610,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,6/9/2020,Second Class
Chicago,United States,KL-16645,Ken Lonsdale,6/4/2020,CA-2020-157749,60610,FUR-FU-10004351,Staple-based wall hangings,6/9/2020,Second Class
Chicago,United States,KL-16645,Ken Lonsdale,6/4/2020,CA-2020-157749,60610,TEC-PH-10000011,PureGear Roll-On Screen Protector,6/9/2020,Second Class
Chicago,United States,KL-16645,Ken Lonsdale,6/4/2020,CA-2020-157749,60610,FUR-TA-10002607,KI Conference Tables,6/9/2020,Second Class
Chicago,United States,KL-16645,Ken Lonsdale,6/4/2020,CA-2020-157749,60610,FUR-FU-10002505,Eldon 100 Class Desk Accessories,6/9/2020,Second Class
Chicago,United States,KL-16645,Ken Lonsdale,6/4/2020,CA-2020-157749,60610,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",6/9/2020,Second Class
Lakeville,United States,DW-13480,Dianna Wilson,6/1/2018,CA-2018-131926,55044,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,6/6/2018,Second Class
Lakeville,United States,DW-13480,Dianna Wilson,6/1/2018,CA-2018-131926,55044,OFF-ST-10002276,Safco Steel Mobile File Cart,6/6/2018,Second Class
Lakeville,United States,DW-13480,Dianna Wilson,6/1/2018,CA-2018-131926,55044,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",6/6/2018,Second Class
Lakeville,United States,DW-13480,Dianna Wilson,6/1/2018,CA-2018-131926,55044,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,6/6/2018,Second Class
Lakeville,United States,DW-13480,Dianna Wilson,6/1/2018,CA-2018-131926,55044,OFF-PA-10000061,Xerox 205,6/6/2018,Second Class
San Francisco,United States,LH-17155,Logan Haushalter,12/10/2020,CA-2020-154739,94109,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",12/15/2020,Second Class
San Diego,United States,KC-16540,Kelly Collister,9/11/2020,CA-2020-145625,92037,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",9/17/2020,Standard Class
San Diego,United States,KC-16540,Kelly Collister,9/11/2020,CA-2020-145625,92037,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,9/17/2020,Standard Class
New York City,United States,DL-13315,Delfina Latchford,12/10/2020,CA-2020-146941,10024,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",12/13/2020,First Class
New York City,United States,DL-13315,Delfina Latchford,12/10/2020,CA-2020-146941,10024,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,12/13/2020,First Class
Chicago,United States,DR-12880,Dan Reichenbach,11/28/2019,US-2019-159982,60623,FUR-FU-10002505,Eldon 100 Class Desk Accessories,12/4/2019,Standard Class
Chicago,United States,DR-12880,Dan Reichenbach,11/28/2019,US-2019-159982,60623,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",12/4/2019,Standard Class
Chicago,United States,DR-12880,Dan Reichenbach,11/28/2019,US-2019-159982,60623,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",12/4/2019,Standard Class
Chicago,United States,DR-12880,Dan Reichenbach,11/28/2019,US-2019-159982,60623,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,12/4/2019,Standard Class
New York City,United States,CC-12670,Craig Carreira,12/1/2021,CA-2021-163139,10009,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,12/3/2021,Second Class
New York City,United States,CC-12670,Craig Carreira,12/1/2021,CA-2021-163139,10009,OFF-ST-10002790,Safco Industrial Shelving,12/3/2021,Second Class
New York City,United States,CC-12670,Craig Carreira,12/1/2021,CA-2021-163139,10009,OFF-BI-10003460,Acco 3-Hole Punch,12/3/2021,Second Class
Pasadena,United States,Dl-13600,Dorris liebe,6/8/2021,US-2021-155299,77506,OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,6/12/2021,Standard Class
Houston,United States,SB-20290,Sean Braxton,9/19/2018,US-2018-106992,77036,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,9/21/2018,Second Class
Houston,United States,SB-20290,Sean Braxton,9/19/2018,US-2018-106992,77036,TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,9/21/2018,Second Class
Chicago,United States,RC-19825,Roy Collins,6/6/2020,CA-2020-125318,60610,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,6/13/2020,Standard Class
Brentwood,United States,AH-10210,Alan Hwang,11/10/2019,CA-2019-155040,94513,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,11/15/2019,Standard Class
Chapel Hill,United States,CB-12535,Claudia Bergmann,6/16/2021,CA-2021-136826,27514,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",6/20/2021,Standard Class
Morristown,United States,PG-18895,Paul Gonzalez,1/22/2020,CA-2020-111010,7960,OFF-FA-10003472,Bagged Rubber Bands,1/28/2020,Standard Class
Cincinnati,United States,CA-12310,Christine Abelman,12/9/2021,US-2021-145366,45231,OFF-ST-10004180,Safco Commercial Shelving,12/13/2021,Standard Class
Cincinnati,United States,CA-12310,Christine Abelman,12/9/2021,US-2021-145366,45231,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",12/13/2021,Standard Class
San Francisco,United States,KH-16690,Kristen Hastings,12/28/2021,CA-2021-163979,94110,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,1/2/2022,Second Class
San Francisco,United States,HA-14920,Helen Andreada,7/30/2019,CA-2019-155334,94109,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,7/31/2019,First Class
San Francisco,United States,HA-14920,Helen Andreada,7/30/2019,CA-2019-155334,94109,FUR-FU-10003274,Regeneration Desk Collection,7/31/2019,First Class
San Francisco,United States,HA-14920,Helen Andreada,7/30/2019,CA-2019-155334,94109,OFF-BI-10002557,Presstex Flexible Ring Binders,7/31/2019,First Class
Inglewood,United States,BB-10990,Barry Blumstein,9/16/2021,CA-2021-118136,90301,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",9/17/2021,First Class
Inglewood,United States,BB-10990,Barry Blumstein,9/16/2021,CA-2021-118136,90301,OFF-AR-10001427,Newell 330,9/17/2021,First Class
Philadelphia,United States,AG-10495,Andrew Gjertsen,10/13/2021,CA-2021-132976,19140,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",10/17/2021,Standard Class
